Theatre Name,Venue Code,booking-url,Datetime,Session ID,Availability,Sold tickets,Total tickets,Show Gross
Siri Multiplex: Nellore,JTSM,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=JTSM&ssid=8878&format=json,202301111500,8878,A,3,367,390.0
Siri Multiplex: Nellore,JTSM,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=JTSM&ssid=8879&format=json,202301111900,8879,A,8,367,1000.0
Siri Multiplex: Nellore,JTSM,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=JTSM&ssid=8880&format=json,202301112200,8880,A,2,367,220.0
Muralikrishna Cinema A/C 4K 3D: Dowlaiswaram,MKSM,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=MKSM&ssid=4146&format=json,202301111100,4146,A,34,434,4720.0
Muralikrishna Cinema A/C 4K 3D: Dowlaiswaram,MKSM,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=MKSM&ssid=4147&format=json,202301111415,4147,A,32,434,4640.0
Muralikrishna Cinema A/C 4K 3D: Dowlaiswaram,MKSM,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=MKSM&ssid=4148&format=json,202301111800,4148,A,26,434,3770.0
Muralikrishna Cinema A/C 4K 3D: Dowlaiswaram,MKSM,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=MKSM&ssid=4149&format=json,202301112115,4149,A,26,434,3770.0
Sri Venkata Surya Picture Palace 2K: Kadiam,SVSM,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=SVSM&ssid=1725&format=json,202301111100,1725,A,57,387,7980.0
Sri Venkata Surya Picture Palace 2K: Kadiam,SVSM,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=SVSM&ssid=1726&format=json,202301111430,1726,A,57,387,7980.0
Sri Venkata Surya Picture Palace 2K: Kadiam,SVSM,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=SVSM&ssid=1727&format=json,202301111815,1727,A,57,387,7980.0
Sri Venkata Surya Picture Palace 2K: Kadiam,SVSM,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=SVSM&ssid=1728&format=json,202301112130,1728,A,57,387,7980.0
Suryapalace 2K Dolby Atmos 3D: Rajahmundry,SRYR,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=SRYR&ssid=6046&format=json,202301111115,6046,A,60,503,8490.0
Suryapalace 2K Dolby Atmos 3D: Rajahmundry,SRYR,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=SRYR&ssid=6047&format=json,202301111445,6047,A,104,503,14870.0
Suryapalace 2K Dolby Atmos 3D: Rajahmundry,SRYR,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=SRYR&ssid=6049&format=json,202301111815,6049,A,114,503,16390.0
Suryapalace 2K Dolby Atmos 3D: Rajahmundry,SRYR,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=SRYR&ssid=6048&format=json,202301112145,6048,A,160,503,23060.0
VS Mahal 4k Dolby Atmos 3D: Namavaram,VSMH,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=VSMH&ssid=6496&format=json,202301111100,6496,A,47,321,6815.0
VS Mahal 4k Dolby Atmos 3D: Namavaram,VSMH,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=VSMH&ssid=6497&format=json,202301111430,6497,A,51,321,7395.0
VS Mahal 4k Dolby Atmos 3D: Namavaram,VSMH,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=VSMH&ssid=6498&format=json,202301111815,6498,A,50,321,7250.0
VS Mahal 4k Dolby Atmos 3D: Namavaram,VSMH,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=VSMH&ssid=6499&format=json,202301112130,6499,A,60,321,8700.0
NVR Velrams A/c 4K Dolby Surround: Tirupati,VELR,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=VELR&ssid=16464&format=json,202301111145,16464,A,119,391,13885.0
NVR Velrams A/c 4K Dolby Surround: Tirupati,VELR,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=VELR&ssid=16465&format=json,202301111500,16465,A,38,391,4210.0
NVR Velrams A/c 4K Dolby Surround: Tirupati,VELR,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=VELR&ssid=16466&format=json,202301111845,16466,A,66,391,7485.0
NVR Velrams A/c 4K Dolby Surround: Tirupati,VELR,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=VELR&ssid=16467&format=json,202301112215,16467,A,51,391,5430.0
Padma Picture Palace A/C 4K Dolby Atmos: Renigunta,PPPD,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=PPPD&ssid=14484&format=json,202301111130,14484,A,56,390,5340.0
Padma Picture Palace A/C 4K Dolby Atmos: Renigunta,PPPD,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=PPPD&ssid=14485&format=json,202301111445,14485,A,39,390,3840.0
Padma Picture Palace A/C 4K Dolby Atmos: Renigunta,PPPD,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=PPPD&ssid=14486&format=json,202301111830,14486,A,36,390,3500.0
Padma Picture Palace A/C 4K Dolby Atmos: Renigunta,PPPD,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=PPPD&ssid=14487&format=json,202301112200,14487,A,67,390,6600.0
SV Cinemas A/C 4K Dolby Atmos: Chandragiri,TRSV,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=TRSV&ssid=12422&format=json,202301111130,12422,A,39,342,3900.0
SV Cinemas A/C 4K Dolby Atmos: Chandragiri,TRSV,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=TRSV&ssid=12423&format=json,202301111445,12423,A,16,325,1600.0
SV Cinemas A/C 4K Dolby Atmos: Chandragiri,TRSV,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=TRSV&ssid=12424&format=json,202301111830,12424,A,27,308,2700.0
SV Cinemas A/C 4K Dolby Atmos: Chandragiri,TRSV,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=TRSV&ssid=12425&format=json,202301112145,12425,A,28,308,2800.0
Laxmi  A/C  Dts 2K: Kakinada,LXTK,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=LXTK&ssid=6805&format=json,202301111135,6805,A,61,459,7095.0
Laxmi  A/C  Dts 2K: Kakinada,LXTK,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=LXTK&ssid=6806&format=json,202301111435,6806,A,58,459,6800.0
Laxmi  A/C  Dts 2K: Kakinada,LXTK,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=LXTK&ssid=6807&format=json,202301111835,6807,A,61,459,7235.0
Laxmi  A/C  Dts 2K: Kakinada,LXTK,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=LXTK&ssid=6808&format=json,202301112135,6808,A,61,459,7305.0
Padmapriya 2K Dolby Atmos: Kakinada,PPKA,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=PPKA&ssid=18219&format=json,202301111115,18219,A,43,54,6235.0
Padmapriya 2K Dolby Atmos: Kakinada,PPKA,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=PPKA&ssid=18220&format=json,202301111430,18220,A,19,54,2755.0
Padmapriya 2K Dolby Atmos: Kakinada,PPKA,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=PPKA&ssid=18222&format=json,202301111815,18222,A,18,54,2610.0
Padmapriya 2K Dolby Atmos: Kakinada,PPKA,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=PPKA&ssid=18221&format=json,202301112130,18221,A,33,54,4785.0
Aditya Theatre A/c Dts: Vizianagaram,ACVZ,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=ACVZ&ssid=2496&format=json,202301111100,2496,A,92,459,9046.0
Aditya Theatre A/c Dts: Vizianagaram,ACVZ,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=ACVZ&ssid=2497&format=json,202301111430,2497,A,90,459,8890.0
Aditya Theatre A/c Dts: Vizianagaram,ACVZ,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=ACVZ&ssid=2498&format=json,202301111830,2498,A,90,459,8890.0
Aditya Theatre A/c Dts: Vizianagaram,ACVZ,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=ACVZ&ssid=2499&format=json,202301112130,2499,A,90,459,8890.0
"INOX: NCS Mall, Vizianagaram",INVZ,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=INVZ&ssid=47651&format=json,202301111020,47651,A,31,318,5487.0
"INOX: NCS Mall, Vizianagaram",INVZ,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=INVZ&ssid=47652&format=json,202301111320,47652,A,35,318,6195.0
"INOX: NCS Mall, Vizianagaram",INVZ,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=INVZ&ssid=47653&format=json,202301111620,47653,A,27,318,4779.0
"INOX: NCS Mall, Vizianagaram",INVZ,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=INVZ&ssid=47654&format=json,202301111920,47654,A,28,318,4956.0
"INOX: NCS Mall, Vizianagaram",INVZ,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=INVZ&ssid=47655&format=json,202301112220,47655,A,30,318,5310.0
Sri Satyanarayana Cinemas: Eluru,SSCE,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=SSCE&ssid=15852&format=json,202301111100,15852,A,126,251,18900.0
Sri Satyanarayana Cinemas: Eluru,SSCE,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=SSCE&ssid=15853&format=json,202301111430,15853,A,75,251,11250.0
Sri Satyanarayana Cinemas: Eluru,SSCE,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=SSCE&ssid=15854&format=json,202301111815,15854,A,74,251,11100.0
Sri Satyanarayana Cinemas: Eluru,SSCE,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=SSCE&ssid=15855&format=json,202301112130,15855,A,85,251,12750.0
"G2V Theaters, Ravi Priya Mall: Ongole",GAPR,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=GAPR&ssid=6739&format=json,202301111145,6739,A,83,410,15989.0
"G2V Theaters, Ravi Priya Mall: Ongole",GAPR,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=GAPR&ssid=6740&format=json,202301111445,6740,A,73,410,13983.0
"G2V Theaters, Ravi Priya Mall: Ongole",GAPR,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=GAPR&ssid=6741&format=json,202301111915,6741,A,71,410,13629.0
"G2V Theaters, Ravi Priya Mall: Ongole",GAPR,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=GAPR&ssid=6742&format=json,202301112215,6742,A,73,410,13983.0
Gorantla Cinemas: Ongole,GRNT,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=GRNT&ssid=9788&format=json,202301111100,9788,A,94,618,18054.0
Gorantla Cinemas: Ongole,GRNT,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=GRNT&ssid=9793&format=json,202301111130,9793,A,3,176,649.0
Gorantla Cinemas: Ongole,GRNT,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=GRNT&ssid=9789&format=json,202301111400,9789,A,50,618,9465.0
Gorantla Cinemas: Ongole,GRNT,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=GRNT&ssid=9794&format=json,202301111440,9794,A,1,176,177.0
Gorantla Cinemas: Ongole,GRNT,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=GRNT&ssid=9790&format=json,202301111640,9790,A,47,618,9027.0
Gorantla Cinemas: Ongole,GRNT,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=GRNT&ssid=9795&format=json,202301111830,9795,A,1,176,84.0
Gorantla Cinemas: Ongole,GRNT,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=GRNT&ssid=9791&format=json,202301111910,9791,A,51,618,9524.0
Gorantla Cinemas: Ongole,GRNT,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=GRNT&ssid=9796&format=json,202301112130,9796,A,2,176,590.0
Gorantla Cinemas: Ongole,GRNT,https://in.bookmyshow.com/serv/getData?cmd=GETSHOWINFOJSON&vid=GRNT&ssid=9792&format=json,202301112200,9792,A,76,618,14750.0
